Date,Date.1,PFC.NS.Open,PFC.NS.High,PFC.NS.Low,PFC.NS.Close,PFC.NS.Volume,PFC.NS.Adjusted,log_returns
2014-04-17,2014-04-17,91.25,95.900002,89.800003,95.300003,5102826.0,69.780556,0.04892116411052338
2014-04-21,2014-04-21,95.449997,98.650002,94.324997,97.699997,4306996.0,71.537872,0.02487158416559776
2014-04-22,2014-04-22,97.849998,98.199997,94.849998,95.550003,3827716.0,69.963615,-0.022251666591944108
2014-04-23,2014-04-23,96.025002,97.675003,94.0,94.599998,9956094.0,69.268005,-0.009992209926344307
2014-04-24,2014-04-24,94.599998,94.599998,94.599998,94.599998,0.0,69.268005,0.0
2014-04-25,2014-04-25,94.0,96.900002,92.324997,92.875,6272918.0,68.004921,-0.0184030410685514
2014-04-28,2014-04-28,92.525002,93.75,90.800003,93.175003,4912990.0,68.224586,0.0032249282144034552
2014-04-29,2014-04-29,93.550003,94.224998,91.0,91.349998,5015230.0,66.888283,-0.019781188627115757
2014-04-30,2014-04-30,91.349998,94.224998,91.0,91.925003,6894414.0,67.30931899999999,0.00627488681199484
2014-05-02,2014-05-02,92.550003,95.875,92.300003,93.650002,8373884.0,68.572388,0.01859124981137139
2014-05-05,2014-05-05,94.300003,95.699997,92.574997,94.400002,4592060.0,69.12155899999999,0.007976732802884356
2014-05-06,2014-05-06,95.0,98.425003,95.0,97.974998,8249510.0,71.739235,0.037171129321880166
2014-05-07,2014-05-07,98.175003,99.724998,97.175003,97.900002,7685788.0,71.68433399999998,-0.0007655785316780238
2014-05-08,2014-05-08,98.75,100.25,96.275002,97.5,4674606.0,71.391441,-0.004094241797991671
2014-05-09,2014-05-09,97.525002,101.449997,96.349998,100.699997,8971148.0,73.734535,0.03229329010511961
2014-05-12,2014-05-12,101.625,107.0,101.5,106.125,11469836.0,77.706841,0.052472018940399316
2014-05-13,2014-05-13,107.550003,113.849998,107.150002,112.525002,11462712.0,82.39304399999997,0.058557718620321
2014-05-14,2014-05-14,113.199997,118.0,109.550003,116.425003,9310414.0,85.248703,0.034071886095301984
2014-05-15,2014-05-15,116.574997,120.199997,115.175003,117.275002,8632404.0,85.871094,0.007274362820250956
2014-05-16,2014-05-16,126.0,145.5,124.050003,128.875,21169234.0,94.36483,0.09432117538119213
2014-05-19,2014-05-19,131.0,151.074997,131.0,147.350006,20498802.0,107.892601,0.13396785698723426
2014-05-20,2014-05-20,149.149994,149.550003,138.574997,140.100006,16085600.0,102.584007,-0.050454253766747385
2014-05-21,2014-05-21,141.0,150.0,139.274994,147.5,15373398.0,108.002434,0.05147172051372717
2014-05-22,2014-05-22,148.5,153.449997,145.899994,149.649994,11066252.0,109.576691,0.014470914630764218
2014-05-23,2014-05-23,149.774994,160.5,148.899994,159.074997,10897640.0,116.477875,0.061076662268621185
2014-05-26,2014-05-26,160.5,167.0,145.949997,154.25,15354862.0,112.944931,-0.030800977164452625
2014-05-27,2014-05-27,154.800003,155.0,142.75,147.024994,14456114.0,107.654633,-0.04797210313603095
2014-05-28,2014-05-28,144.199997,160.850006,143.399994,159.574997,20065330.0,116.843994,0.08191139992789598
2014-05-29,2014-05-29,160.0,160.0,152.774994,154.125,13572022.0,112.853401,-0.0347500202742097
2014-05-30,2014-05-30,155.25,155.5,145.100006,145.975006,12186606.0,106.885796,-0.05432870279997904
2014-06-02,2014-06-02,147.0,159.675003,146.0,158.0,10665422.0,115.690735,0.079159615845942
2014-06-03,2014-06-03,158.850006,159.0,152.699997,154.75,6228908.0,113.31102,-0.02078412600057078
2014-06-04,2014-06-04,153.824997,158.850006,153.824997,154.975006,6370948.0,113.475792,0.0014531006237961108
2014-06-05,2014-06-05,155.899994,160.375,153.574997,157.25,10198878.0,115.141579,0.014572965064348688
2014-06-06,2014-06-06,158.050003,163.949997,158.050003,162.350006,14029042.0,118.8759,0.03191759892138624
2014-06-09,2014-06-09,164.350006,172.375,163.550003,170.875,10628428.0,125.11805,0.051177599822376685
2014-06-10,2014-06-10,172.0,172.125,161.0,164.149994,11037212.0,120.193886,-0.04015153605438737
2014-06-11,2014-06-11,163.5,165.5,155.75,157.350006,7964828.0,115.214806,-0.042307891273996916
2014-06-12,2014-06-12,157.0,159.824997,152.625,153.875,8230936.0,112.670341,-0.02233204559963386
2014-06-13,2014-06-13,155.074997,156.0,143.0,145.975006,11452664.0,106.885796,-0.05270528134926078
2014-06-16,2014-06-16,145.5,149.725006,142.350006,149.050003,9887630.0,109.137375,0.020846472432183738
2014-06-17,2014-06-17,149.199997,151.350006,145.925003,150.449997,9574468.0,110.162468,0.00934884815366921
2014-06-18,2014-06-18,150.75,154.649994,145.0,149.125,9990044.0,109.192291,-0.00884579236501537
2014-06-19,2014-06-19,149.675003,152.550003,146.074997,147.050003,8289538.0,107.672935,-0.014012212906667544
2014-06-20,2014-06-20,147.75,150.699997,145.199997,149.949997,8826198.0,109.79636399999998,0.0195291610989452
2014-06-23,2014-06-23,151.0,152.875,148.050003,148.800003,6162568.0,108.954323,-0.007698674417857099
2014-06-24,2014-06-24,149.75,157.375,149.675003,156.149994,8916920.0,114.336128,0.0482138619926209
2014-06-25,2014-06-25,157.25,161.925003,156.524994,161.350006,9011086.0,118.143692,0.03275901110106183
2014-06-26,2014-06-26,161.75,162.350006,153.75,154.449997,6837222.0,113.091354,-0.043705677872234006
2014-06-27,2014-06-27,155.125,157.125,148.5,150.475006,9351470.0,110.180794,-0.02607333616846841
2014-06-30,2014-06-30,151.0,155.600006,151.0,153.550003,5352416.0,112.432373,0.020229313597026174
2014-07-01,2014-07-01,153.524994,156.625,151.75,152.449997,6864780.0,111.626923,-0.007189645633272512
2014-07-02,2014-07-02,154.25,158.875,154.25,158.350006,9460752.0,115.947029,0.03797117388794913
2014-07-03,2014-07-03,159.125,162.449997,156.800003,159.600006,10463390.0,116.862305,0.007862921128529266
2014-07-04,2014-07-04,160.0,163.425003,157.550003,159.975006,10761426.0,117.13688700000002,0.0023468638817174536
2014-07-07,2014-07-07,160.449997,163.0,160.0,161.274994,6481400.0,118.088768,0.008093387567864596
2014-07-08,2014-07-08,161.75,161.850006,145.449997,148.550003,8802144.0,108.771263,-0.0821894401419927
2014-07-09,2014-07-09,147.75,152.850006,140.0,145.125,14956990.0,106.26341200000002,-0.023326142269619158
2014-07-10,2014-07-10,146.5,156.75,142.25,151.274994,24262896.0,110.766571,0.04150399258831517
2014-07-11,2014-07-11,151.300003,152.850006,133.225006,135.5,14894560.0,99.215805,-0.11012769681788104
2014-07-14,2014-07-14,136.149994,144.199997,130.925003,142.0,15537718.0,103.975235,0.046855419588327514
2014-07-15,2014-07-15,143.199997,148.5,141.625,147.925003,12207916.0,108.313629,0.04087824517937655
2014-07-16,2014-07-16,148.175003,148.800003,136.800003,139.399994,22477950.0,102.071449,-0.059357942509942425
2014-07-17,2014-07-17,138.5,142.425003,137.850006,139.074997,14958802.0,101.833481,-0.0023341084302250788
2014-07-18,2014-07-18,138.75,138.75,133.149994,135.0,13572550.0,98.849693,-0.029738496128249636
2014-07-21,2014-07-21,136.0,139.0,133.800003,134.875,9314890.0,98.758148,-0.0009265321263134396
2014-07-22,2014-07-22,135.300003,139.699997,135.300003,138.125,11021612.0,101.137871,0.02381073363086106
2014-07-23,2014-07-23,139.0,139.175003,135.024994,135.699997,8742544.0,99.362221,-0.017712674405696127
2014-07-24,2014-07-24,136.024994,138.350006,135.699997,137.0,6782324.0,100.314133,0.009534621324633894
2014-07-25,2014-07-25,136.074997,137.574997,129.024994,130.625,8793176.0,95.646225,-0.04765036401819423
2014-07-28,2014-07-28,131.75,134.199997,128.149994,129.625,7223238.0,94.913994,-0.007685073071988845
2014-07-30,2014-07-30,129.350006,132.899994,128.725006,131.774994,8775362.0,96.488274,0.016450332778901178
2014-07-31,2014-07-31,131.399994,136.100006,131.399994,134.175003,15558974.0,98.245613,0.018049110344700026
2014-08-01,2014-08-01,132.725006,136.399994,132.024994,132.75,5282532.0,97.202187,-0.010677387139703676
2014-08-04,2014-08-04,133.699997,134.949997,132.149994,133.324997,5273670.0,97.623222,0.004322184232711912
2014-08-05,2014-08-05,133.5,134.199997,131.175003,133.074997,6268756.0,97.440163,-0.0018769186614937534
2014-08-06,2014-08-06,133.25,136.199997,130.199997,131.0,7538314.0,95.920799,-0.01571563624170924
2014-08-07,2014-08-07,131.074997,134.5,130.050003,133.600006,7557398.0,97.824593,0.01965316705436848
2014-08-08,2014-08-08,131.850006,132.300003,129.375,129.949997,6444592.0,95.15197,-0.0277007099179789
2014-08-11,2014-08-11,131.5,132.350006,129.199997,131.350006,4403730.0,96.177078,0.0107157571723544
2014-08-12,2014-08-12,131.725006,135.850006,131.725006,135.524994,5817116.0,99.234093,0.031290579830536736
2014-08-13,2014-08-13,135.675003,136.949997,126.824997,128.75,12379522.0,94.273323,-0.05128338008089983
2014-08-14,2014-08-14,129.850006,133.949997,127.75,132.75,9481460.0,97.202187,0.0305949566121102
2014-08-18,2014-08-18,132.75,136.350006,132.75,134.875,5411988.0,98.758148,0.015880700556486715
2014-08-19,2014-08-19,135.550003,138.449997,134.300003,135.774994,8488244.0,99.41716,0.006650822807811707
2014-08-20,2014-08-20,136.399994,138.600006,135.475006,136.475006,8371848.0,99.92971,0.005142304260494335
2014-08-21,2014-08-21,136.975006,138.625,135.5,136.149994,7247656.0,99.691734,-0.0023842740335693327
2014-08-22,2014-08-22,136.600006,137.25,133.75,134.75,4523042.0,98.666626,-0.010336011310791982
2014-08-25,2014-08-25,135.0,135.725006,126.275002,128.574997,7120582.0,94.145164,-0.04690886455309595
2014-08-26,2014-08-26,127.625,128.225006,121.349998,127.125,12914682.0,93.08345,-0.011341486302986148
2014-08-27,2014-08-27,127.025002,127.949997,123.699997,125.974998,6427398.0,92.241394,-0.00908741404166502
2014-08-28,2014-08-28,125.25,126.224998,123.449997,125.050003,6318344.0,91.564095,-0.007369769741070621
2014-09-01,2014-09-01,126.900002,132.449997,125.550003,131.350006,6412748.0,96.177078,0.049151835996639186
2014-09-02,2014-09-02,130.925003,131.449997,127.574997,130.100006,5970256.0,95.261818,-0.0095619750503797
2014-09-03,2014-09-03,130.449997,131.899994,129.350006,130.975006,5695924.0,95.902504,0.006703012279177578
2014-09-04,2014-09-04,131.0,135.125,129.5,131.25,5300266.0,96.103851,0.0020972959338196877
2014-09-05,2014-09-05,131.25,132.699997,129.425003,131.800003,4843242.0,96.506592,0.004181928878544738
2014-09-08,2014-09-08,133.199997,133.649994,131.050003,132.425003,2962722.0,96.964226,0.004730789462017881
2014-09-09,2014-09-09,132.5,133.425003,130.5,131.725006,2441900.0,96.451668,-0.005300073217823886
2014-09-10,2014-09-10,130.175003,132.300003,129.5,129.800003,3062032.0,95.186668,-0.013202143163167257
2014-09-11,2014-09-11,130.550003,134.649994,130.100006,134.199997,6417734.0,98.413322,0.03333629109947367
2014-09-12,2014-09-12,135.0,135.725006,132.199997,132.725006,5059136.0,97.331665,-0.011051808030873468
2014-09-15,2014-09-15,131.125,135.699997,131.100006,133.600006,4367770.0,97.973343,0.00657105842269079
2014-09-16,2014-09-16,133.899994,135.074997,123.75,124.525002,5415080.0,91.318336,-0.07034383160762125
2014-09-17,2014-09-17,126.400002,126.625,120.0,121.550003,8530026.0,89.136673,-0.02418075634715056
2014-09-18,2014-09-18,121.0,125.175003,119.425003,124.150002,8169586.0,91.043327,0.02116467057615701
2014-09-19,2014-09-19,124.474998,125.699997,122.050003,123.224998,4243380.0,90.364998,-0.007478511931251043
2014-09-22,2014-09-22,121.925003,122.150002,118.949997,120.900002,5704888.0,88.65999599999998,-0.019048217954407143
2014-09-23,2014-09-23,121.0,122.300003,117.5,118.150002,4312452.0,86.643341,-0.02300862038629692
2014-09-24,2014-09-24,117.25,120.425003,109.5,118.224998,8983774.0,86.698326,0.0006344118271828236
2014-09-25,2014-09-25,118.150002,120.474998,114.050003,116.900002,9554904.0,85.726669,-0.011270608249144054
2014-09-26,2014-09-26,116.0,123.425003,115.150002,122.650002,5217092.0,89.943329,0.04801582682970107
2014-09-29,2014-09-29,121.650002,122.474998,117.150002,117.775002,5336196.0,86.36834,-0.040558620751127705
2014-09-30,2014-09-30,117.300003,120.550003,115.650002,117.300003,5843168.0,86.020004,-0.004041299614644167
2014-10-01,2014-10-01,117.0,120.449997,117.0,119.025002,4294110.0,87.28499599999998,0.014598707093449903
2014-10-07,2014-10-07,119.050003,119.525002,112.550003,113.0,6127542.0,82.86666899999999,-0.0519456623836696
2014-10-08,2014-10-08,112.5,114.900002,111.150002,113.525002,7599212.0,83.251663,0.0046351860708284676
2014-10-09,2014-10-09,114.5,120.25,114.125,119.125,8395000.0,87.358337,0.04815037100623165
2014-10-10,2014-10-10,117.625,122.5,115.150002,120.425003,6625902.0,88.31166800000003,0.01085376366724411
2014-10-13,2014-10-13,119.800003,121.900002,117.125,120.125,4116764.0,88.091675,-0.00249420572544512
2014-10-14,2014-10-14,120.949997,126.199997,120.675003,124.650002,7238834.0,91.410004,0.03697689183957209
2014-10-15,2014-10-15,124.650002,124.650002,124.650002,124.650002,0.0,91.410004,0.0
2014-10-16,2014-10-16,123.125,125.875,120.5,121.125,5524324.0,88.824997,-0.028686817291800008
2014-10-17,2014-10-17,121.875,127.0,119.25,125.25,4985080.0,91.849998,0.033488681753687466
2014-10-20,2014-10-20,127.150002,131.5,126.25,130.774994,5023812.0,95.901657,0.04316647026863585
2014-10-21,2014-10-21,130.774994,139.75,129.324997,137.600006,16824046.0,100.906662,0.05087269079290735
2014-10-22,2014-10-22,139.300003,139.300003,133.600006,136.399994,5157108.0,100.026672,-0.008759080523409679
2014-10-27,2014-10-27,137.100006,140.550003,136.5,138.475006,6015286.0,101.54834,0.01509807084087367
2014-10-28,2014-10-28,138.475006,141.699997,136.75,141.100006,4488710.0,103.473343,0.01877908271123108
2014-10-29,2014-10-29,142.475006,143.725006,137.574997,138.899994,7199096.0,101.859993,-0.015714771242058667
2014-10-30,2014-10-30,139.100006,141.125,137.625,138.574997,5720784.0,101.621674,-0.002342413569566659
2014-10-31,2014-10-31,139.199997,142.399994,137.550003,141.175003,7805626.0,103.528336,0.018588513847789482
2014-11-03,2014-11-03,141.5,142.375,139.25,139.899994,3840640.0,102.59333,-0.009072432136049358
2014-11-05,2014-11-05,139.800003,144.25,139.800003,141.524994,7247388.0,103.784988,0.011548415118377342
2014-11-07,2014-11-07,141.024994,143.399994,140.100006,141.274994,5390336.0,103.601654,-0.0017680410463274399
2014-11-10,2014-11-10,141.5,143.175003,133.800003,137.5,6837518.0,100.833328,-0.027084359038681786
2014-11-11,2014-11-11,137.5,139.050003,135.050003,136.824997,5397078.0,100.338333,-0.004921130506174265
2014-11-12,2014-11-12,137.625,142.0,136.225006,141.375,6973830.0,103.675003,0.03271322966497614
2014-11-13,2014-11-13,141.949997,144.175003,138.5,141.399994,6861088.0,103.693321,0.00017667114913511028
2014-11-14,2014-11-14,141.399994,142.0,139.199997,140.425003,4242544.0,102.97834,-0.006919031364968298
2014-11-17,2014-11-17,140.425003,152.25,139.675003,151.024994,12575414.0,110.751656,0.0727716865562007
2014-11-18,2014-11-18,151.850006,154.649994,149.149994,152.375,8105704.0,111.741653,0.00889917578228161
2014-11-19,2014-11-19,152.5,155.5,146.574997,148.324997,8675694.0,108.77166,-0.02693871464127984
2014-11-20,2014-11-20,148.475006,150.75,144.050003,146.574997,4411330.0,107.488335,-0.0118684924983965
2014-11-21,2014-11-21,146.175003,150.699997,145.75,147.899994,4966562.0,108.459991,0.008999028381012408
2014-11-24,2014-11-24,149.199997,152.274994,147.75,148.949997,3702438.0,109.230003,0.007074419887422856
2014-11-25,2014-11-25,149.350006,152.0,145.5,150.25,8478436.0,110.183342,0.008689945447825309
2014-11-26,2014-11-26,150.475006,152.800003,148.0,149.300003,4267826.0,109.486679,-0.006342834880062043
2014-11-27,2014-11-27,149.699997,151.975006,148.175003,149.25,4026738.0,109.449997,-0.0003350923291014496
2014-11-28,2014-11-28,149.949997,157.300003,149.949997,154.850006,7659348.0,113.556671,0.036834219716372914
2014-12-01,2014-12-01,155.524994,157.800003,154.574997,155.574997,5407356.0,114.088333,0.004670982954261938
2014-12-02,2014-12-02,154.949997,155.024994,150.675003,151.324997,5678794.0,110.971672,-0.027698037695503608
2014-12-03,2014-12-03,151.675003,155.949997,151.675003,153.399994,4726710.0,112.493317,0.013618853901290251
2014-12-04,2014-12-04,153.774994,154.550003,148.25,152.899994,4881990.0,112.126663,-0.00326466350545207
2014-12-05,2014-12-05,153.5,155.050003,151.574997,152.425003,2826238.0,111.778343,-0.0031113219593441603
2014-12-08,2014-12-08,151.75,152.824997,145.574997,146.350006,3127672.0,107.323341,-0.04067167370144098
2014-12-09,2014-12-09,145.199997,147.5,137.75,138.375,4941916.0,101.475006,-0.056033634416455584
2014-12-10,2014-12-10,139.0,147.699997,138.75,146.899994,6564662.0,107.726669,0.059784654682924376
2014-12-11,2014-12-11,146.0,146.375,140.0,142.850006,4868996.0,104.756676,-0.027956887067445813
2014-12-12,2014-12-12,142.350006,144.925003,138.0,138.449997,4168894.0,101.529999,-0.03128597800447608
2014-12-15,2014-12-15,137.125,141.300003,134.600006,139.375,3118502.0,102.208328,0.006658850265713667
2014-12-16,2014-12-16,138.0,139.449997,130.850006,132.25,5188208.0,96.983337,-0.05247398148778792
2014-12-17,2014-12-17,132.899994,139.699997,131.0,136.050003,7396058.0,99.770004,0.0283283967758754
2014-12-18,2014-12-18,138.550003,150.75,138.550003,148.024994,11205054.0,108.551659,0.08435860246948046
2014-12-19,2014-12-19,150.0,151.949997,146.399994,149.675003,7767012.0,109.761665,0.011085153836053685
2014-12-22,2014-12-22,150.0,152.949997,148.074997,151.524994,4200328.0,111.11834,0.012284426206446321
2014-12-23,2014-12-23,151.5,152.5,146.75,147.225006,3537510.0,107.965004,-0.02878862195376985
2014-12-24,2014-12-24,147.449997,147.75,143.524994,145.949997,5606616.0,107.029999,-0.008697977922728306
2014-12-26,2014-12-26,146.300003,151.350006,145.050003,150.399994,3420518.0,110.29332,0.03003420266903412
2014-12-29,2014-12-29,151.0,153.274994,149.0,149.375,2846246.0,109.541656,-0.006838465315640363
2014-12-30,2014-12-30,150.100006,151.399994,147.625,150.475006,2546288.0,110.348335,0.0073371472271785984
2014-12-31,2014-12-31,149.550003,152.0,149.050003,150.699997,2538142.0,110.513321,0.0014940214945120545
2015-01-01,2015-01-01,150.699997,153.449997,149.125,152.925003,2617484.0,112.144989,0.01465651300929238
2015-01-02,2015-01-02,153.175003,157.449997,152.274994,153.399994,6129038.0,112.493317,0.003101236698030085
2015-01-05,2015-01-05,153.800003,155.75,151.899994,152.225006,3729254.0,111.631676,-0.007688970636426262
2015-01-06,2015-01-06,150.675003,151.0,143.0,143.875,5914194.0,105.508324,-0.056414994521514224
2015-01-07,2015-01-07,144.0,145.199997,137.75,138.800003,8843688.0,101.786674,-0.03591065846260477
2015-01-08,2015-01-08,141.800003,142.300003,136.550003,139.75,9176246.0,102.48333,0.006820959390783088
2015-01-09,2015-01-09,141.449997,141.899994,139.300003,140.350006,4932710.0,102.92334,0.0042842880714273335
2015-01-12,2015-01-12,140.5,142.25,137.149994,141.725006,2781656.0,103.931671,0.00974923432340713
2015-01-13,2015-01-13,141.5,142.25,136.800003,137.649994,3150336.0,100.943329,-0.029174413244188457
2015-01-14,2015-01-14,137.975006,140.899994,137.5,140.050003,3759368.0,102.703331,0.017285290326718442
2015-01-15,2015-01-15,143.050003,147.850006,141.5,145.75,9351306.0,106.883339,0.0398933992609507
2015-01-16,2015-01-16,145.75,147.449997,143.375,145.350006,3910670.0,106.590019,-0.002748072989920303
2015-01-19,2015-01-19,146.0,149.5,146.0,146.5,5594082.0,107.433327,0.007880564247844113
2015-01-20,2015-01-20,147.850006,148.699997,144.024994,144.899994,3886568.0,106.259987,-0.01098164252062972
2015-01-21,2015-01-21,145.0,147.399994,141.5,143.199997,6937656.0,105.013336,-0.011801447065057149
2015-01-22,2015-01-22,142.5,144.824997,138.25,139.75,5142360.0,102.48333,-0.02438720041055209
2015-01-23,2015-01-23,141.5,143.949997,137.800003,140.75,7237446.0,103.216667,0.007130190739658816
2015-01-27,2015-01-27,141.550003,142.75,138.100006,141.375,3657384.0,103.675003,0.004430693123611995
2015-01-28,2015-01-28,141.5,147.0,140.649994,146.324997,7371218.0,107.305,0.03441421180442017
2015-01-29,2015-01-29,146.75,150.25,145.5,148.0,10054460.0,108.533333,0.011382095515577006
2015-01-30,2015-01-30,148.975006,152.949997,147.050003,149.225006,7519324.0,109.43166399999998,0.008242938993523906
2015-02-02,2015-02-02,149.024994,155.975006,148.300003,154.925003,8801934.0,113.611656,0.037485825274710116
2015-02-03,2015-02-03,156.0,156.75,142.5,143.475006,7103134.0,105.215004,-0.07678019294927729
2015-02-04,2015-02-04,143.600006,146.800003,140.25,140.600006,8003324.0,103.106667,-0.0202418594023559
2015-02-05,2015-02-05,140.600006,143.824997,138.875,139.75,3833412.0,102.48333,-0.006063903099868817
2015-02-06,2015-02-06,140.0,143.0,138.149994,141.625,3341898.0,103.85833,0.013327607743574887
2015-02-09,2015-02-09,140.625,140.625,137.100006,138.574997,2645716.0,101.621674,-0.021770919784214197
2015-02-10,2015-02-10,137.75,143.5,136.774994,142.300003,4697440.0,104.353325,0.02652565776995264
2015-02-11,2015-02-11,142.800003,143.850006,138.699997,140.524994,4918092.0,103.051651,-0.01255216837807982
2015-02-12,2015-02-12,141.25,143.0,139.125,141.175003,2958360.0,103.528336,0.004615024455916661
2015-02-13,2015-02-13,139.975006,141.449997,136.649994,137.350006,7527800.0,100.723343,-0.027467772802999942
2015-02-16,2015-02-16,138.25,141.675003,137.524994,140.850006,4980236.0,103.290009,0.02516307294194764
2015-02-18,2015-02-18,140.850006,141.149994,137.074997,137.574997,3329134.0,100.888336,-0.02352633207800636
2015-02-19,2015-02-19,138.725006,139.350006,135.0,137.875,3819276.0,101.108337,0.002178264460713564
2015-02-20,2015-02-20,138.625,141.0,136.524994,139.149994,3405990.0,102.043335,0.009204990466431084
2015-02-23,2015-02-23,140.175003,140.5,135.800003,136.5,3375734.0,100.100006,-0.019227829739757674
2015-02-24,2015-02-24,136.75,137.375,134.175003,135.149994,4013456.0,99.109993,-0.009939472471212518
2015-02-25,2015-02-25,136.25,137.25,135.300003,136.5,2898752.0,100.100006,0.009939472471212518
2015-02-26,2015-02-26,137.199997,140.100006,136.074997,139.5,6022252.0,102.300011,0.02174003422322368
2015-02-27,2015-02-27,140.5,147.475006,138.449997,146.824997,7333208.0,107.671661,0.05117663999115152
2015-03-02,2015-03-02,147.800003,155.5,146.75,154.350006,8398684.0,113.189995,0.049981357995206636
2015-03-03,2015-03-03,154.574997,156.600006,151.0,153.074997,7971698.0,112.25499,-0.008294798493531985
2015-03-04,2015-03-04,152.0,153.425003,145.25,146.25,6635214.0,113.555542,0.011519094076363423
2015-03-05,2015-03-05,147.100006,148.675003,145.425003,147.449997,5956522.0,114.487282,0.008171668535640997
2015-03-09,2015-03-09,146.699997,147.699997,143.574997,144.800003,3587760.0,112.42971,-0.01813551621367271
2015-03-10,2015-03-10,145.574997,146.5,141.774994,142.649994,3071062.0,110.760323,-0.01495961186186534
2015-03-11,2015-03-11,142.5,145.899994,141.100006,143.625,4978794.0,111.51738,0.006811838678728144
2015-03-12,2015-03-12,144.5,145.899994,143.649994,144.725006,3599136.0,112.371468,0.0076296086270497545
2015-03-13,2015-03-13,146.0,146.0,135.375,136.175003,4316118.0,105.732826,-0.060894658973007935
2015-03-16,2015-03-16,136.524994,139.725006,134.774994,135.600006,2555538.0,105.286377,-0.0042313652953991365
2015-03-17,2015-03-17,136.975006,140.5,136.050003,139.350006,8633582.0,108.198059,0.02727938969850729
2015-03-18,2015-03-18,140.199997,143.175003,138.074997,141.699997,4684594.0,110.022705,0.016723326334272315
2015-03-19,2015-03-19,143.350006,144.899994,139.350006,140.300003,4326158.0,108.935692,-0.009929027113789957
2015-03-20,2015-03-20,140.800003,144.100006,136.600006,137.5,4399860.0,106.761635,-0.02015908732643901
2015-03-23,2015-03-23,138.75,139.675003,135.875,137.975006,2984194.0,107.13044,0.0034485182818873032
2015-03-24,2015-03-24,137.975006,140.949997,137.875,139.524994,2457188.0,108.333946,0.011171391604693605
2015-03-25,2015-03-25,140.5,141.125,137.899994,140.199997,3769090.0,108.858032,0.004826025546726953
2015-03-26,2015-03-26,138.925003,140.725006,134.75,135.274994,5982044.0,105.034027,-0.03576021025104836
2015-03-27,2015-03-27,135.5,137.399994,128.699997,132.149994,4570816.0,102.607628,-0.02337208737430263
2015-03-30,2015-03-30,133.0,136.25,132.649994,135.675003,2202784.0,105.344612,0.026324718184321583
2015-03-31,2015-03-31,136.125,138.324997,135.5,136.524994,2929978.0,106.004585,0.00624535275764071
2015-04-01,2015-04-01,137.550003,142.449997,136.25,141.324997,3225508.0,109.731544,0.03455452591142727
2015-04-06,2015-04-06,143.399994,143.399994,137.425003,139.050003,3762890.0,107.965134,-0.016228532136029372
2015-04-07,2015-04-07,136.899994,137.0,134.449997,136.625,2999172.0,106.082237,-0.017593727595560438
2015-04-08,2015-04-08,137.574997,140.475006,136.125,138.975006,3887390.0,107.906898,0.017054185711665504
2015-04-09,2015-04-09,142.649994,144.274994,140.375,143.800003,4031536.0,111.653252,0.03412930481223242
2015-04-10,2015-04-10,143.800003,146.100006,142.274994,143.800003,4983066.0,111.653252,0.0
2015-04-13,2015-04-13,144.0,144.399994,141.800003,143.300003,2761496.0,111.265038,-0.003483019652319008
2015-04-15,2015-04-15,144.225006,144.5,138.5,139.824997,3550088.0,108.566864,-0.02454884370899979
2015-04-16,2015-04-16,140.399994,140.550003,136.024994,137.649994,3537002.0,106.87809,-0.0156774021163324
2015-04-17,2015-04-17,137.75,140.0,136.725006,139.199997,2659610.0,108.081581,0.01119748247857455
2015-04-20,2015-04-20,139.449997,139.949997,136.75,137.975006,2655680.0,107.13044,-0.008839164172690595
2015-04-21,2015-04-21,138.475006,139.25,134.725006,137.850006,2686064.0,107.033394,-0.0009062781967408283
2015-04-22,2015-04-22,138.449997,138.899994,136.350006,138.149994,2657902.0,107.266312,0.002173760254398971
2015-04-23,2015-04-23,139.074997,141.0,137.449997,138.100006,3042774.0,107.227516,-0.0003617446784822676
2015-04-24,2015-04-24,138.75,138.75,135.75,136.475006,2266788.0,105.965775,-0.011836730187273936
2015-04-27,2015-04-27,137.25,137.350006,133.5,135.625,2834360.0,105.305779,-0.0062478656919049405
2015-04-28,2015-04-28,135.550003,137.949997,133.475006,135.399994,4380262.0,105.131081,-0.0016603368833081331
2015-04-29,2015-04-29,135.75,136.25,130.649994,131.800003,5277250.0,102.335884,-0.02694757835235073
2015-04-30,2015-04-30,131.300003,133.949997,127.525002,132.824997,6568918.0,103.131729,0.007746709745291901
2015-05-04,2015-05-04,133.0,137.925003,133.0,137.375,3476626.0,106.664581,0.033682060374309764
2015-05-05,2015-05-05,137.5,139.824997,136.324997,138.125,4405300.0,107.246902,0.0054445178005408925
2015-05-06,2015-05-06,139.0,139.0,128.949997,135.475006,8482434.0,105.189331,-0.019371792799224075
2015-05-07,2015-05-07,135.649994,135.649994,124.900002,126.300003,4623846.0,98.065407,-0.0701272043974841
2015-05-08,2015-05-08,128.0,130.875,127.574997,128.225006,3973932.0,99.560074,0.015126546356174053
2015-05-11,2015-05-11,128.550003,132.850006,126.0,132.399994,4793118.0,102.801735,0.03204100954104483
2015-05-12,2015-05-12,132.475006,132.774994,127.949997,130.399994,6398126.0,101.24884,-0.015220981179653316
2015-05-13,2015-05-13,131.024994,133.300003,128.074997,132.550003,2573182.0,102.918198,0.01635322938471173
2015-05-14,2015-05-14,132.449997,136.0,130.824997,135.175003,2698264.0,104.956398,0.01961052825593512
