Date,Date.1,L&TFH.NS.Open,L&TFH.NS.High,L&TFH.NS.Low,L&TFH.NS.Close,L&TFH.NS.Volume,L&TFH.NS.Adjusted,log_returns
2015-06-10,2015-06-10,61.25,61.799999,60.75,61.400002,2112213.0,59.12114,0.01807767083097911
2015-06-11,2015-06-11,61.799999,61.900002,60.099998,60.25,1932507.0,58.01382099999999,-0.018907284006074217
2015-06-12,2015-06-12,60.200001,60.5,59.450001,59.950001,1839393.0,57.724953,-0.004991734227631106
2015-06-15,2015-06-15,60.5,60.799999,59.950001,60.299999,1794559.0,58.06197,0.005821347402726218
2015-06-16,2015-06-16,60.450001,62.849998,60.0,62.450001,3191781.0,60.13216800000001,0.03503405117753733
2015-06-17,2015-06-17,63.0,63.400002,61.700001,62.099998,2867164.0,59.795155,-0.0056203020078138275
2015-06-18,2015-06-18,62.450001,63.0,62.25,62.75,1272062.0,60.421036,0.010412684844316013
2015-06-19,2015-06-19,63.0,63.700001,62.700001,63.049999,1705007.0,60.709904,0.00476952540129183
2015-06-22,2015-06-22,63.150002,63.700001,62.900002,63.5,1643063.0,61.143196,0.0071117407141993985
2015-06-23,2015-06-23,63.700001,63.75,63.0,63.25,1537481.0,60.90247700000001,-0.003944741443672406
2015-06-24,2015-06-24,63.400002,63.5,62.400002,62.650002,1386000.0,60.324749,-0.009531396416779359
2015-06-25,2015-06-25,62.5,63.400002,62.400002,63.150002,2618750.0,60.80619,0.007949142293692368
2015-06-26,2015-06-26,62.950001,63.299999,62.200001,63.0,1373005.0,60.66175500000001,-0.002378159407779634
2015-06-29,2015-06-29,62.099998,64.800003,61.400002,64.300003,2769661.0,61.91350600000001,0.020424912927823332
2015-06-30,2015-06-30,64.5,66.800003,64.099998,66.0,5250985.0,63.550404,0.02609500829382672
2015-07-01,2015-07-01,65.949997,67.5,65.75,66.75,4344695.0,64.272575,0.011299669115595991
2015-07-02,2015-07-02,66.75,69.099998,65.75,67.400002,7018818.0,64.898453,0.009690762824235756
2015-07-03,2015-07-03,67.599998,68.25,66.650002,67.050003,1943996.0,64.561447,-0.00520634978463974
2015-07-06,2015-07-06,66.300003,67.199997,65.199997,66.400002,12929373.0,63.935562,-0.00974170456748169
2015-07-07,2015-07-07,70.0,73.849998,68.849998,72.099998,36055582.0,69.424011,0.08235705510060676
2015-07-08,2015-07-08,70.800003,72.0,69.0,70.349998,9981200.0,67.73895999999999,-0.024571293050463797
2015-07-09,2015-07-09,70.650002,72.0,70.449997,70.949997,6001984.0,68.316689,0.008492590739019867
2015-07-10,2015-07-10,71.449997,71.800003,70.199997,70.75,2754873.0,68.124115,-0.0028228231178468732
2015-07-13,2015-07-13,71.050003,71.5,70.349998,70.900002,3410704.0,68.268539,0.002117768805610432
2015-07-14,2015-07-14,71.050003,73.449997,71.0,72.050003,7266865.0,69.37586999999999,0.016090081649558385
2015-07-15,2015-07-15,72.5,72.699997,71.199997,71.75,4108530.0,69.086998,-0.004172561543525077
2015-07-16,2015-07-16,71.900002,72.300003,71.599998,71.699997,1900039.0,69.038849,-0.0006971758435661003
2015-07-17,2015-07-17,72.199997,73.349998,71.349998,72.5,3904887.0,69.809158,0.01109582945888743
2015-07-20,2015-07-20,72.900002,73.300003,72.199997,72.849998,2447599.0,70.146164,0.004815917630483391
2015-07-21,2015-07-21,72.949997,74.349998,71.5,71.849998,4880933.0,69.183296,-0.013821676028999086
2015-07-22,2015-07-22,71.5,73.5,71.449997,73.050003,3112381.0,70.33874499999999,0.016563338774160385
2015-07-23,2015-07-23,73.5,74.949997,70.599998,71.550003,12612337.0,68.894424,-0.020747539113692426
2015-07-24,2015-07-24,70.900002,72.300003,70.5,70.75,4471830.0,68.124115,-0.011243983788917332
2015-07-27,2015-07-27,70.650002,71.199997,69.25,69.5,2485025.0,66.920517,-0.017825660341999058
2015-07-28,2015-07-28,69.599998,70.300003,67.800003,68.199997,2757208.0,65.668755,-0.018882360136677438
2015-07-29,2015-07-29,68.650002,68.75,67.75,68.400002,2454570.0,66.643074,0.014727883651421969
2015-07-30,2015-07-30,68.800003,70.199997,68.5,69.800003,3167669.0,68.007111,0.02026114799200407
2015-07-31,2015-07-31,70.400002,71.599998,69.900002,70.800003,4198494.0,68.981422,0.01422494872904689
2015-08-03,2015-08-03,70.949997,71.5,70.349998,70.75,1984531.0,68.932709,-0.0007064251019466282
2015-08-04,2015-08-04,71.25,72.150002,70.25,71.150002,2567995.0,69.32243299999999,0.00563776546208139
2015-08-05,2015-08-05,71.349998,72.400002,71.0,71.300003,3008423.0,69.468582,0.0021060304807001273
2015-08-06,2015-08-06,71.400002,71.699997,70.099998,70.300003,1978250.0,68.494263,-0.01412460287198769
2015-08-07,2015-08-07,70.449997,71.400002,70.199997,70.599998,1976761.0,68.78656,0.00425838708303683
2015-08-10,2015-08-10,70.599998,71.199997,69.849998,70.199997,1798953.0,68.396828,-0.005681927734839221
2015-08-11,2015-08-11,70.5,70.75,69.199997,69.400002,1779401.0,67.617378,-0.011461428266433591
2015-08-12,2015-08-12,69.050003,69.400002,67.599998,68.0,1671772.0,66.253349,-0.02037900648567437
2015-08-13,2015-08-13,68.900002,68.900002,67.099998,67.25,1671111.0,65.52260600000001,-0.011090801663452332
2015-08-14,2015-08-14,67.599998,69.25,67.349998,68.949997,1529933.0,67.17894,0.024964592685537745
2015-08-17,2015-08-17,68.900002,69.400002,67.949997,68.449997,1163844.0,66.69178000000001,-0.007278098607861771
2015-08-18,2015-08-18,68.5,69.5,68.5,68.650002,1361627.0,66.88665,0.0029176887053168343
2015-08-19,2015-08-19,68.800003,71.099998,68.300003,69.599998,2666078.0,67.812241,0.013743328721034231
2015-08-20,2015-08-20,69.599998,69.900002,65.0,66.599998,2818563.0,64.88930500000001,-0.044059906229966465
2015-08-21,2015-08-21,65.699997,67.25,64.599998,66.900002,2464153.0,65.181602,0.004494433056138725
2015-08-24,2015-08-24,64.099998,65.5,58.25,59.700001,4365018.0,58.16654200000001,-0.1138669414932183
2015-08-25,2015-08-25,61.0,62.049999,58.099998,61.75,9506628.0,60.163883,0.03376191240094695
2015-08-26,2015-08-26,61.349998,62.900002,60.400002,62.200001,4091549.0,60.602322,0.007260987066333158
2015-08-27,2015-08-27,63.099998,63.450001,61.5,62.849998,5679538.0,61.235626,0.010395935159849934
2015-08-28,2015-08-28,63.900002,65.099998,63.299999,64.0,4004125.0,62.356091000000006,0.018132213479010062
2015-08-31,2015-08-31,64.0,64.900002,63.650002,64.25,1407795.0,62.599667,0.0038986007913459635
2015-09-01,2015-09-01,63.599998,63.900002,61.5,62.75,2450078.0,61.90905,-0.011093586045114456
2015-09-02,2015-09-02,62.799999,63.799999,62.200001,62.599998,2263524.0,61.761055000000006,-0.0023933847334651763
2015-09-03,2015-09-03,63.0,64.0,62.900002,63.650002,1569774.0,62.796989,0.016634138640334584
2015-09-04,2015-09-04,63.900002,63.900002,62.0,63.150002,3137044.0,62.30369200000001,-0.007886440790096039
2015-09-07,2015-09-07,63.0,63.799999,62.0,62.349998,1606958.0,61.514408,-0.012749261877944562
2015-09-08,2015-09-08,62.700001,63.799999,62.0,63.450001,2570013.0,62.59967,0.017488582729861868
2015-09-09,2015-09-09,64.150002,64.449997,63.650002,63.900002,1866529.0,63.043636,0.0070671150246433
2015-09-10,2015-09-10,63.0,64.5,62.799999,64.199997,1423319.0,63.339611,0.004683778081535196
2015-09-11,2015-09-11,64.400002,64.800003,63.700001,64.050003,1330370.0,63.191628,-0.0023390756091670184
2015-09-14,2015-09-14,66.0,67.449997,65.599998,67.0,4850129.0,66.102089,0.04502852596544482
2015-09-15,2015-09-15,66.800003,67.400002,66.349998,66.449997,2232574.0,65.55945600000001,-0.00824289389044175
2015-09-16,2015-09-16,67.0,67.300003,66.150002,67.050003,1920166.0,66.151421,0.008988915713045387
2015-09-18,2015-09-18,67.5,69.150002,67.400002,68.800003,3764440.0,67.87796800000001,0.025765132926507842
2015-09-21,2015-09-21,69.300003,70.0,65.599998,67.0,97934670.0,66.102089,-0.02651115474911148
2015-09-22,2015-09-22,68.5,68.5,65.550003,65.849998,4205039.0,64.967499,-0.01731322052747597
2015-09-23,2015-09-23,65.0,66.449997,64.650002,65.849998,2959467.0,64.967499,0.0
2015-09-24,2015-09-24,65.849998,66.400002,65.349998,65.599998,2225628.0,64.720848,-0.003803754201447518
2015-09-28,2015-09-28,65.800003,66.400002,65.400002,65.550003,1296405.0,64.671532,-0.0007622705817444952
2015-09-29,2015-09-29,65.0,65.75,64.150002,65.300003,2208630.0,64.424881,-0.0038211952507696267
2015-09-30,2015-09-30,65.699997,67.349998,65.699997,66.75,2967053.0,65.855446,0.021962218455031213
2015-10-01,2015-10-01,67.300003,67.449997,66.300003,67.199997,2050261.0,66.299408,0.006718840159134487
2015-10-05,2015-10-05,67.5,67.900002,67.050003,67.699997,2522873.0,66.792709,0.0074129598372314484
2015-10-06,2015-10-06,68.150002,68.150002,67.300003,67.800003,2123399.0,66.891373,0.0014760772776840625
2015-10-07,2015-10-07,67.599998,68.400002,67.550003,67.75,2471363.0,66.842033,-0.00073788597351232
2015-10-08,2015-10-08,68.0,68.349998,67.550003,68.099998,2124785.0,67.187347,0.005152821926836637
2015-10-09,2015-10-09,68.400002,68.75,68.0,68.300003,2142726.0,67.384674,0.002932662227403071
2015-10-12,2015-10-12,68.300003,68.699997,67.800003,68.050003,1409531.0,67.138023,-0.0036670581530104935
2015-10-13,2015-10-13,68.099998,68.400002,67.900002,68.099998,854381.0,67.187347,0.0007343959256074227
2015-10-14,2015-10-14,68.300003,68.75,68.0,68.550003,1409781.0,67.63131700000001,0.006586203893541587
2015-10-15,2015-10-15,68.800003,70.099998,68.5,69.050003,2200002.0,68.124619,0.007267515303590598
2015-10-16,2015-10-16,69.0,69.400002,68.300003,68.949997,937248.0,68.02595500000001,-0.001449336780187771
2015-10-19,2015-10-19,68.699997,69.199997,68.5,68.699997,981427.0,67.77930500000001,-0.003632411162867832
2015-10-20,2015-10-20,69.0,69.300003,68.300003,68.849998,1221145.0,67.927299,0.0021810885293263027
2015-10-21,2015-10-21,69.199997,70.099998,68.599998,68.900002,1513035.0,67.97663100000001,0.0007259834526740505
2015-10-23,2015-10-23,69.400002,69.699997,68.349998,68.550003,862445.0,67.63131700000001,-0.005092839342535349
2015-10-26,2015-10-26,69.449997,69.650002,67.75,67.900002,1863194.0,66.990036,-0.0095272530899555
2015-10-27,2015-10-27,67.800003,68.150002,67.5,67.800003,934104.0,66.891373,-0.0014738867569104028
2015-10-28,2015-10-28,67.800003,68.349998,67.300003,67.599998,1114712.0,66.694046,-0.002954321586890352
2015-10-29,2015-10-29,67.650002,67.949997,66.900002,67.150002,2142093.0,66.250076,-0.006679071534387404
2015-10-30,2015-10-30,67.400002,67.900002,66.599998,66.849998,1016990.0,65.954102,-0.0044775361710858155
2015-11-02,2015-11-02,66.699997,66.900002,66.099998,66.349998,800584.0,65.460808,-0.007507463451717378
2015-11-03,2015-11-03,66.800003,66.800003,66.050003,66.150002,607078.0,65.263489,-0.0030188596058122736
2015-11-04,2015-11-04,66.5,67.900002,66.300003,66.75,2136754.0,65.855446,0.009029375075843228
2015-11-05,2015-11-05,66.650002,66.849998,66.0,66.099998,781053.0,65.214149,-0.009785673290742205
2015-11-06,2015-11-06,66.199997,66.349998,65.0,65.099998,953096.0,64.227554,-0.015244145940599196
2015-11-09,2015-11-09,63.349998,65.800003,62.549999,65.400002,1127254.0,64.52352900000001,0.004597639328080661
2015-11-10,2015-11-10,66.349998,66.5,64.099998,64.949997,1854386.0,64.079567,-0.0069044024207043355
2015-11-13,2015-11-13,65.150002,65.199997,64.349998,64.75,590539.0,63.882248,-0.0030840318480303
2015-11-16,2015-11-16,65.400002,66.300003,64.349998,65.800003,1225081.0,64.918175,0.01608611701866458
2015-11-17,2015-11-17,66.0,66.349998,65.449997,65.599998,690645.0,64.720848,-0.003044255469186297
2015-11-18,2015-11-18,65.599998,65.849998,65.0,65.050003,864647.0,64.178223,-0.00841942771499138
2015-11-19,2015-11-19,65.300003,65.5,65.0,65.199997,813867.0,64.32621,0.002303221172462955
2015-11-20,2015-11-20,65.300003,66.050003,65.199997,65.5,965976.0,64.622192,0.004590712489935811
2015-11-23,2015-11-23,65.699997,66.099998,65.099998,65.199997,1239843.0,64.32621,-0.004590712489935811
2015-11-24,2015-11-24,65.199997,66.650002,64.75,66.099998,1436044.0,65.214149,0.013709285874303312
2015-11-26,2015-11-26,66.099998,66.5,65.75,66.0,2105059.0,65.115494,-0.0015139306234877026
2015-11-27,2015-11-27,65.900002,66.699997,65.800003,66.25,1143580.0,65.362144,0.0037807289828366564
2015-11-30,2015-11-30,66.300003,67.099998,66.099998,66.949997,948338.0,66.05276500000001,0.010510639366403396
2015-12-01,2015-12-01,66.599998,67.199997,66.25,66.400002,737580.0,65.510132,-0.00824907461641988
2015-12-02,2015-12-02,66.400002,66.800003,65.199997,65.449997,926289.0,64.572861,-0.014410603542119203
2015-12-03,2015-12-03,65.5,68.0,65.300003,67.199997,1862961.0,66.299408,0.026386753882663427
2015-12-04,2015-12-04,67.300003,68.849998,67.199997,68.400002,3905686.0,67.48333000000001,0.017699636373300187
2015-12-07,2015-12-07,68.599998,68.949997,68.0,68.300003,1898556.0,67.384674,-0.0014630010776572886
2015-12-08,2015-12-08,67.650002,68.199997,67.0,67.550003,2973685.0,66.644722,-0.011041749645898769
2015-12-09,2015-12-09,67.300003,67.75,64.900002,65.099998,1744279.0,64.227554,-0.036943545040220016
2015-12-10,2015-12-10,65.300003,65.449997,64.599998,65.25,1005517.0,64.37554200000001,0.002301469714561577
2015-12-11,2015-12-11,65.400002,65.650002,63.849998,64.199997,1160114.0,63.339611,-0.016222878733091584
2015-12-14,2015-12-14,63.549999,64.900002,63.549999,64.449997,897436.0,63.586262,0.0038865410912087843
2015-12-15,2015-12-15,64.5,64.849998,64.150002,64.650002,513152.0,63.783585,0.003098428121101726
2015-12-16,2015-12-16,64.650002,65.199997,64.400002,64.5,720340.0,63.635597,-0.002322853815542203
2015-12-17,2015-12-17,64.599998,65.599998,64.599998,65.349998,1178083.0,64.474205,0.013092206301174691
2015-12-18,2015-12-18,65.0,65.550003,64.800003,64.900002,1006702.0,64.030235,-0.006909827652193279
2015-12-21,2015-12-21,65.800003,65.849998,65.25,65.449997,1053407.0,64.572861,0.008438820480592746
2015-12-22,2015-12-22,65.449997,65.699997,64.550003,64.699997,1096159.0,63.832912,-0.011525294750569516
2015-12-23,2015-12-23,64.900002,65.199997,64.650002,64.699997,863531.0,63.832912,0.0
2015-12-24,2015-12-24,64.75,67.349998,64.550003,66.550003,1713043.0,65.65812700000001,0.02819246651931273
2015-12-28,2015-12-28,67.199997,67.349998,65.550003,65.699997,1541428.0,64.819511,-0.012854732210892728
2015-12-29,2015-12-29,65.949997,66.400002,65.650002,65.849998,1630795.0,64.967499,0.0022804757446088786
2015-12-30,2015-12-30,66.050003,66.099998,65.150002,65.25,910242.0,64.37554200000001,-0.00915335109571025
2015-12-31,2015-12-31,65.25,65.849998,65.0,65.150002,2264726.0,64.276886,-0.0015336829762446769
2016-01-01,2016-01-01,65.349998,66.050003,65.150002,65.849998,730099.0,64.967499,0.010687034071954926
2016-01-04,2016-01-04,65.400002,66.849998,64.75,64.949997,1656456.0,64.079567,-0.013761583902895502
2016-01-05,2016-01-05,65.0,65.800003,64.949997,65.400002,780072.0,64.52352900000001,0.0069044024207043355
2016-01-06,2016-01-06,65.599998,66.400002,65.099998,65.349998,1335053.0,64.474205,-0.0007647266486676685
2016-01-07,2016-01-07,64.949997,65.0,63.599998,63.900002,1755544.0,63.043636,-0.022438099779478197
2016-01-08,2016-01-08,64.650002,64.800003,63.75,64.199997,830232.0,63.339611,0.004683778081535196
2016-01-11,2016-01-11,63.75,64.5,63.400002,63.950001,1129974.0,63.092968000000006,-0.0039015784511207134
2016-01-12,2016-01-12,64.099998,64.349998,62.75,62.950001,1217796.0,62.106369,-0.015760777114770974
2016-01-13,2016-01-13,63.200001,63.599998,60.599998,61.75,1431526.0,60.922451,-0.01924678375673672
2016-01-14,2016-01-14,61.299999,61.700001,60.150002,61.0,1023056.0,60.182503,-0.01222009808223845
2016-01-15,2016-01-15,61.150002,61.75,58.549999,58.849998,1410158.0,58.06131,-0.035882141020027625
2016-01-18,2016-01-18,58.849998,59.299999,55.549999,56.700001,2424043.0,55.940128,-0.037217545270858736
2016-01-19,2016-01-19,57.049999,58.799999,56.650002,58.25,1135153.0,57.46935300000001,0.026969838471512908
2016-01-20,2016-01-20,57.799999,57.849998,55.049999,56.0,2703585.0,55.249508,-0.03939237902776327
2016-01-21,2016-01-21,56.299999,57.150002,55.5,56.349998,1382678.0,55.594818,0.006230560093326787
2016-01-22,2016-01-22,57.799999,59.0,56.0,58.150002,4488105.0,57.370697,0.03144367227271694
2016-01-25,2016-01-25,58.599998,59.5,57.849998,58.450001,2478347.0,57.666676,0.005145799932486206
2016-01-27,2016-01-27,58.599998,59.400002,57.900002,58.900002,3431943.0,58.110645,0.00766939798466293
2016-01-28,2016-01-28,58.950001,59.700001,57.549999,58.400002,3075371.0,57.617348,-0.008525162752388127
2016-01-29,2016-01-29,58.25,58.700001,57.5,58.349998,1108759.0,57.568012,-0.0008566366944027237
2016-02-01,2016-02-01,58.75,59.0,57.849998,57.950001,1314326.0,57.173378,-0.006878695753217201
2016-02-02,2016-02-02,58.299999,58.700001,57.299999,57.5,1360238.0,56.729404,-0.007795705085898773
2016-02-03,2016-02-03,57.349998,57.349998,55.849998,56.200001,1226004.0,55.446827,-0.02286817594220381
2016-02-04,2016-02-04,56.900002,57.75,55.150002,55.450001,2008173.0,54.70688199999999,-0.013434974393506494
2016-02-05,2016-02-05,55.650002,55.950001,54.549999,55.150002,1696969.0,54.4109,-0.005425013604373419
2016-02-08,2016-02-08,55.700001,56.400002,55.25,55.650002,884988.0,54.90420200000001,0.00902538331058622
2016-02-09,2016-02-09,55.400002,55.799999,54.900002,55.549999,876211.0,54.805538,-0.0017986375065515148
2016-02-10,2016-02-10,55.25,55.799999,53.849998,54.349998,1381799.0,53.62161999999999,-0.021838902283416672
2016-02-11,2016-02-11,54.0,54.599998,50.900002,51.349998,1998274.0,50.661827,-0.05677963707963363
2016-02-12,2016-02-12,52.700001,52.700001,48.25,49.650002,2972849.0,48.984612,-0.033666499905867564
2016-02-15,2016-02-15,50.650002,52.299999,50.549999,52.0,1322181.0,51.303116,0.046245283099664025
2016-02-16,2016-02-16,52.700001,52.799999,50.549999,50.75,917862.0,50.06987,-0.02433206109942665
2016-02-17,2016-02-17,50.599998,51.400002,48.950001,51.0,1195847.0,50.316517,0.004913963012054268
2016-02-18,2016-02-18,51.450001,52.349998,50.400002,51.200001,988572.0,50.513836,0.003913885968165332
2016-02-19,2016-02-19,51.200001,51.650002,50.75,51.349998,653480.0,50.661827,0.002925428925410589
2016-02-22,2016-02-22,51.5,52.549999,51.25,51.849998,1247044.0,51.155125,0.009689975002798334
2016-02-23,2016-02-23,52.0,52.200001,51.0,51.200001,823468.0,50.513836,-0.012615403928208924
2016-02-24,2016-02-24,50.799999,51.849998,50.700001,51.450001,1055295.0,50.760487,0.004870958015186222
2016-02-25,2016-02-25,51.5,51.900002,50.200001,50.5,4546098.0,49.82321500000001,-0.018637196900546996
2016-02-26,2016-02-26,50.849998,51.200001,50.25,50.700001,1517899.0,50.020538,0.003952641021098824
2016-02-29,2016-02-29,51.099998,51.5,50.099998,51.0,1109616.0,50.316517,0.0058997118960966155
2016-03-01,2016-03-01,51.25,52.599998,51.099998,52.349998,1182147.0,51.648426,0.026126327769283364
2016-03-02,2016-03-02,52.700001,53.700001,52.700001,53.099998,1009760.0,52.388374,0.014224975726416568
2016-03-03,2016-03-03,53.349998,54.0,53.0,53.75,928245.0,53.029663,0.01216673975424154
2016-03-04,2016-03-04,54.400002,55.900002,53.049999,55.349998,2247943.0,54.60821899999999,0.029332966322326293
2016-03-08,2016-03-08,55.900002,55.900002,54.150002,54.849998,1345303.0,54.114918,-0.009074506103263323
2016-03-09,2016-03-09,54.700001,55.150002,54.200001,54.900002,904083.0,54.164253,0.0009112556544037533
2016-03-10,2016-03-10,54.950001,55.5,54.5,54.849998,602042.0,54.114918,-0.0009112556544037533
2016-03-11,2016-03-11,54.599998,55.349998,54.200001,54.599998,570979.0,53.86827099999999,-0.004568256063242959
2016-03-14,2016-03-14,54.900002,55.25,54.5,54.849998,698960.0,54.114918,0.004568256063242959
2016-03-15,2016-03-15,54.950001,55.950001,54.650002,55.450001,1100569.0,54.70688199999999,0.010879618587960492
2016-03-16,2016-03-16,55.700001,56.150002,54.900002,55.900002,1135863.0,55.150848,0.008082606785484892
2016-03-17,2016-03-17,56.299999,57.099998,56.049999,56.25,1183710.0,55.496159,0.006241689322354027
2016-03-18,2016-03-18,56.900002,57.049999,56.099998,56.900002,1543140.0,56.137447,0.01148928315271558
2016-03-21,2016-03-21,57.099998,62.549999,56.799999,61.549999,5904221.0,60.72512800000001,0.07855448844636559
2016-03-22,2016-03-22,61.900002,64.050003,61.200001,63.349998,4568713.0,62.501007,0.028825085863225294
2016-03-23,2016-03-23,63.349998,64.449997,62.599998,63.099998,2492112.0,62.25435600000001,-0.003954159812326274
2016-03-28,2016-03-28,63.099998,64.099998,62.700001,63.049999,2893484.0,62.205029,-0.0007926602334205057
2016-03-29,2016-03-29,63.150002,63.599998,61.299999,62.549999,2854303.0,61.711727,-0.007961870885679012
2016-03-30,2016-03-30,62.75,65.699997,62.700001,63.349998,1716185.0,62.501007,0.012708690931425792
2016-03-31,2016-03-31,63.400002,64.25,62.849998,63.849998,4168396.0,62.994305,0.007861656867538258
2016-04-01,2016-04-01,63.75,66.599998,63.549999,65.650002,2952951.0,64.77018699999999,0.02780109484966875
2016-04-04,2016-04-04,65.75,66.050003,64.25,64.949997,1221783.0,64.079567,-0.010719874771018212
2016-04-05,2016-04-05,64.650002,71.099998,64.099998,69.449997,14462861.0,68.519257,0.06698928428905138
2016-04-06,2016-04-06,70.0,72.150002,70.0,71.449997,9548594.0,70.492455,0.028390852966643013
2016-04-07,2016-04-07,71.699997,71.699997,69.099998,69.849998,3894919.0,68.913895,-0.022647856041674075
2016-04-08,2016-04-08,70.099998,73.300003,69.699997,72.849998,5690922.0,71.873688,0.04205241826509898
2016-04-11,2016-04-11,73.0,73.349998,70.800003,72.699997,4521241.0,71.7257,-0.002061123719978575
2016-04-12,2016-04-12,72.449997,74.25,71.650002,73.650002,6529643.0,72.662971,0.012982793711624474
2016-04-13,2016-04-13,74.349998,74.900002,72.75,73.050003,5581642.0,72.071014,-0.00817997653763669
2016-04-18,2016-04-18,72.75,74.349998,71.650002,72.400002,5010556.0,71.429726,-0.008937825255633136
2016-04-20,2016-04-20,72.800003,72.800003,71.050003,72.099998,3130869.0,71.133736,-0.004152402321699888
2016-04-21,2016-04-21,72.449997,72.800003,71.25,71.550003,2437362.0,70.59111800000002,-0.007657381695195475
2016-04-22,2016-04-22,71.5,71.75,69.75,69.900002,2596547.0,68.963226,-0.023330923215635124
2016-04-25,2016-04-25,70.0,70.0,68.5,69.099998,3236687.0,68.17395,-0.011510878930819146
2016-04-26,2016-04-26,68.900002,71.5,68.199997,71.099998,4819713.0,70.147141,0.028532523121170605
2016-04-27,2016-04-27,71.449997,72.900002,71.300003,71.699997,4179198.0,70.739098,0.008403382583119345
2016-04-28,2016-04-28,71.599998,72.800003,70.199997,70.550003,4204968.0,69.604515,-0.016168996851165574
2016-04-29,2016-04-29,70.650002,72.349998,69.300003,71.650002,3020185.0,70.68978100000002,0.015471586218378519
2016-05-02,2016-05-02,71.650002,76.0,70.949997,75.349998,17969851.0,74.340187,0.05035065819101092
2016-05-03,2016-05-03,76.400002,77.0,72.900002,73.349998,12386181.0,72.366989,-0.02690143796060429
2016-05-04,2016-05-04,73.0,75.0,72.199997,73.099998,5805538.0,72.120338,-0.003414157417279462
2016-05-05,2016-05-05,73.150002,74.300003,72.599998,73.199997,3101629.0,72.219002,0.0013671119095715054
2016-05-06,2016-05-06,73.599998,74.0,72.849998,73.349998,2987330.0,72.366989,0.0020470455077079568
2016-05-09,2016-05-09,73.900002,74.75,73.550003,73.949997,2395748.0,72.958946,0.008146657014995284
2016-05-10,2016-05-10,74.0,76.150002,73.800003,75.25,5620820.0,74.241524,0.017426716894691552
2016-05-11,2016-05-11,73.099998,75.150002,73.099998,74.099998,2759418.0,73.106934,-0.015400397666187615
2016-05-12,2016-05-12,74.599998,75.0,73.800003,74.150002,2400275.0,73.156273,0.0006746604683902646
2016-05-13,2016-05-13,73.650002,73.900002,72.400002,72.699997,2500178.0,71.7257,-0.019748757768804026
2016-05-16,2016-05-16,73.099998,73.199997,71.150002,72.099998,2364261.0,71.133736,-0.008287410403345241
2016-05-17,2016-05-17,72.5,72.699997,71.099998,71.349998,2629780.0,70.39379100000002,-0.01045664766277099
2016-05-18,2016-05-18,70.650002,71.400002,70.449997,71.050003,2208268.0,70.09781600000001,-0.004213425188723363
2016-05-19,2016-05-19,71.0,73.5,70.199997,71.099998,4068543.0,70.147141,0.0007034121310152129
2016-05-20,2016-05-20,71.199997,72.349998,71.0,71.349998,2567175.0,70.39379100000002,0.00351001305770815
2016-05-23,2016-05-23,71.75,72.300003,71.099998,71.349998,1670673.0,70.39379100000002,0.0
2016-05-24,2016-05-24,71.349998,72.349998,71.25,72.050003,1722728.0,71.084419,0.009763107488849343
2016-05-25,2016-05-25,73.0,73.099998,71.75,72.300003,2456270.0,71.331062,0.0034637139846864784
2016-05-26,2016-05-26,72.900002,74.099998,72.199997,73.75,4337183.0,72.761627,0.019856829862072267
2016-05-27,2016-05-27,74.0,74.949997,73.5,73.75,3111473.0,72.761627,0.0
2016-05-30,2016-05-30,74.0,78.849998,72.949997,77.800003,11510323.0,76.757355,0.053460497907358295
2016-05-31,2016-05-31,78.550003,79.650002,77.5,78.800003,8907564.0,77.74395,0.012771522032154259
2016-06-01,2016-06-01,79.349998,80.75,77.150002,77.699997,6323948.0,76.658691,-0.014057750118130484
2016-06-02,2016-06-02,77.300003,78.699997,76.900002,78.300003,2866194.0,77.250656,0.0076924232424220315
2016-06-03,2016-06-03,78.5,80.550003,77.349998,77.849998,6885322.0,76.806679,-0.005763805133060629
2016-06-06,2016-06-06,78.25,78.449997,76.650002,76.849998,2169767.0,75.820084,-0.012928384543447358
2016-06-07,2016-06-07,77.0,78.400002,76.449997,77.349998,2915778.0,76.313385,0.006485130880599321
2016-06-08,2016-06-08,77.550003,78.800003,77.150002,78.349998,2264164.0,77.299988,0.012845451498761484
2016-06-09,2016-06-09,78.849998,79.349998,77.25,77.949997,2554491.0,76.905342,-0.0051184594150957
2016-06-10,2016-06-10,77.900002,79.0,77.199997,77.849998,2555339.0,76.806679,-0.0012837384208177482
2016-06-13,2016-06-13,77.099998,77.099998,75.599998,76.650002,1929657.0,75.622765,-0.015534240322845784
2016-06-14,2016-06-14,77.050003,77.550003,76.300003,76.599998,2060634.0,75.573433,-0.0006525561145469537
2016-06-15,2016-06-15,77.050003,77.949997,76.699997,77.199997,1867404.0,76.16539,0.007802353956979147
2016-06-16,2016-06-16,77.0,77.699997,75.5,76.400002,2419970.0,75.376114,-0.010416725663422888
2016-06-17,2016-06-17,76.900002,77.199997,75.900002,76.199997,2036728.0,75.178787,-0.002621330978687553
2016-06-20,2016-06-20,75.5,77.300003,75.150002,76.949997,1606821.0,75.918747,0.00979454655491363
2016-06-21,2016-06-21,77.300003,77.300003,75.949997,76.25,1225444.0,75.228127,-0.009138459670904986
2016-06-22,2016-06-22,76.400002,76.699997,75.199997,75.550003,1349447.0,74.537514,-0.009222648005480671
2016-06-23,2016-06-23,75.449997,75.800003,74.699997,75.199997,1358051.0,74.1922,-0.004643518920223855
